source,target,weight,text_unit_ids
ACCUSTOM,ANNOYANCE ENSUES,0.0008401194658445032,[0]
ACCUSTOM,CERTAIN UNDERSTANDING,0.0008401194658445032,[0]
ACCUSTOM,COMMON SENSE,0.0008401194658445032,[0]
ACCUSTOM,COSTLY DIET,0.0008401194658445032,[0]
ACCUSTOM,COSTLY FARE,0.0008401194658445032,[0]
ACCUSTOM,DEATH,0.0008401194658445032,[0]
ACCUSTOM,DEPRECATE LIFE,0.0008401194658445032,[0]
ACCUSTOM,DESTINY,0.0008401194658445032,[0]
ACCUSTOM,FAINT HOPE,0.0008401194658445032,[0]
ACCUSTOM,FALSE ASSUMPTIONS,0.0008401194658445032,[0]
ACCUSTOM,FEARS DEATH,0.0008401194658445032,[0]
ACCUSTOM,GOD,0.0008401194658445032,[0]
ACCUSTOM,GOOD END SPEAKS,0.0008401194658445032,[0]
ACCUSTOM,GOOD THING,0.0008401194658445032,[0]
ACCUSTOM,GOOD THINGS,0.0008401194658445032,[0]
ACCUSTOM,GROUNDLESS PAIN,0.0008401194658445032,[0]
ACCUSTOM,HADES,0.0008401194658445032,[0]
ACCUSTOM,HAPPY LIFE,0.0008401194658445032,[0]
ACCUSTOM,HUNGRY LIPS,0.0008401194658445032,[0]
ACCUSTOM,IMMORTAL BLESSINGS,0.0008401194658445032,[0]
ACCUSTOM,INEXPENSIVE DIET SUPPLIES,0.0008401194658445032,[0]
ACCUSTOM,LONG TIME,0.0008401194658445032,[0]
ACCUSTOM,LUXURIOUS TABLE,0.0008401194658445032,[0]
ACCUSTOM,NATIVE GOOD,0.0008401194658445032,[0]
ACCUSTOM,NATURAL PHILOSOPHERS,0.0008401194658445032,[0]
ACCUSTOM,NECESSARY DESIRES,0.0008401194658445032,[0]
ACCUSTOM,NECESSARY REQUIREMENTS,0.0008401194658445032,[0]
ACCUSTOM,NECESSITY DESTROYS RESPONSIBILITY,0.0008401194658445032,[0]
ACCUSTOM,OUTWARD THINGS,0.0008401194658445032,[0]
ACCUSTOM,OWN ACTIONS,0.0008401194658445032,[0]
ACCUSTOM,OWN AGENCY,0.0008401194658445032,[0]
ACCUSTOM,OWN GOOD QUALITIES,0.0008401194658445032,[0]
ACCUSTOM,PLAIN,0.0008401194658445032,[0]
ACCUSTOM,PLEASANT LIFE,0.0008401194658445032,[0]
ACCUSTOM,POSSIBLE PLEASURE,0.0008401194658445032,[0]
ACCUSTOM,PRECEPTS DAY,0.0008401194658445032,[0]
ACCUSTOM,PRECIOUS THING,0.0008401194658445032,[0]
ACCUSTOM,REASON PRUDENCE,0.0008401194658445032,[0]
ACCUSTOM,RIGHT LIFE,0.0008401194658445032,[0]
ACCUSTOM,RIGHT UNDERSTANDING,0.0008401194658445032,[0]
ACCUSTOM,SEARCH THEREOF,0.0008401194658445032,[0]
ACCUSTOM,SOBER REASONING,0.0008401194658445032,[0]
ACCUSTOM,SUCCESSFUL ISSUE,0.0008401194658445032,[0]
ACCUSTOM,SWEETEST ENJOYMENT,0.0008401194658445032,[0]
ACCUSTOM,TIME PEOPLE SHUN DEATH,0.0008401194658445032,[0]
ACCUSTOM,TRUE PRECONCEPTIONS,0.0008401194658445032,[0]
ACCUSTOM,UNBROKEN SUCCESSION,0.0008401194658445032,[0]
ACCUSTOM,WATER CONFER,0.0008401194658445032,[0]
ACCUSTOM,WISE PERSON,0.0008401194658445032,[0]
ANNOYANCE ENSUES,CERTAIN UNDERSTANDING,0.0008401194658445032,[0]
ANNOYANCE ENSUES,COMMON SENSE,0.0008401194658445032,[0]
ANNOYANCE ENSUES,COSTLY DIET,0.0008401194658445032,[0]
ANNOYANCE ENSUES,COSTLY FARE,0.0008401194658445032,[0]
ANNOYANCE ENSUES,DEATH,0.0008401194658445032,[0]
ANNOYANCE ENSUES,DEPRECATE LIFE,0.0008401194658445032,[0]
ANNOYANCE ENSUES,DESTINY,0.0008401194658445032,[0]
